// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z
46262		-9.669051	0.563992	-0.011587	0.001743	-0.054184	0.020873	67.010245	86.504784	162.897050			0.000000			
46263		-9.547414	0.615926	0.001183	-0.016965	-0.041331	0.028152	66.782392	86.474734	162.679299			0.000000			
46264		-9.661497	0.686055	0.125001	-0.045290	-0.024740	0.016111	66.623322	86.454137	162.546819			0.000000			
46265		-9.693725	0.507418	0.169839	-0.081939	-0.041978	0.015098	66.311947	86.430684	162.282671			0.000000			
46266		-9.695655	0.535014	0.197352	-0.043682	-0.041321	0.029908	66.070781	86.398948	162.067005			0.000000			
46267		-9.733585	0.583580	0.198010	-0.042434	-0.022036	0.025139	65.991325	86.374762	162.012541			0.000000			
46268		-9.931887	0.663510	0.355429	-0.059465	-0.040733	0.028429	65.746603	86.343861	161.802358			0.000000			
46269		-9.856264	0.679438	0.405362	-0.051813	-0.073608	0.036046	65.287838	86.301691	161.373185			0.000000			
46270		-9.766294	0.737439	0.284432	-0.018096	-0.075185	0.047839	64.874914	86.252207	160.970673			0.000000			
46271		-9.904817	0.852294	0.391209	-0.050134	-0.098386	0.048341	64.290067	86.197091	160.414136			0.000000			
46272		-9.823997	0.712402	0.361377	-0.113105	-0.127363	0.021679	63.350274	86.147304	159.538086			0.000000			
46273		-9.698298	0.528174	0.281094	-0.107345	-0.130372	0.021832	62.428841	86.096235	158.676983			0.000000			
46274		-9.707211	0.587211	0.306773	-0.083643	-0.116633	0.014042	61.600368	86.051379	157.895494			0.000000			
46275		-9.654348	0.582538	0.380771	-0.101204	-0.130278	0.012277	60.688228	86.003382	157.040082			0.000000			
46276		-9.567667	0.549126	0.336572	-0.096002	-0.131366	0.026946	59.839679	85.946306	156.245472			0.000000			
46277		-9.430272	0.513084	0.120917	-0.078443	-0.112657	0.038508	59.211416	85.888815	155.661469			0.000000			
46278		-9.380277	0.502873	0.046948	-0.063241	-0.068906	0.045834	58.921036	85.839699	155.407556			0.000000			
46279		-9.663871	0.539373	0.251144	-0.058424	-0.047234	0.042142	58.781430	85.799375	155.301935			0.000000			
46280		-9.727558	0.411802	0.241008	-0.075891	-0.069192	0.027427	58.418003	85.759028	154.982017			0.000000			
46281		-9.833391	0.264753	0.324935	-0.075128	-0.072740	0.016256	58.005102	85.723567	154.611927			0.000000			
46282		-10.174160	0.275133	0.501606	-0.046305	-0.088156	0.005239	57.459540	85.687817	154.092330			0.000000			
46283		-10.224533	0.313779	0.620539	-0.055877	-0.151266	-0.010036	56.467982	85.639932	153.130822			0.000000			
46284		-10.139549	0.302399	0.603639	-0.037535	-0.195083	-0.020593	55.185893	85.580738	151.867427			0.000000			
46285		-10.236902	0.488751	0.592958	-0.004823	-0.226091	-0.030358	53.740263	85.514316	150.420986			0.000000			
46286		-10.188081	0.705372	0.638932	-0.032858	-0.281208	-0.042769	51.946333	85.430484	148.641223			0.000000			
46287		-10.002681	0.716023	0.459923	-0.082453	-0.313199	-0.079460	49.859004	85.347546	146.595313			0.000000			
46288		-10.328040	1.038835	0.677773	-0.046191	-0.331420	-0.039430	47.952126	85.233908	144.709430			0.000000			
46289		-10.673514	1.351595	1.123018	-0.112602	-0.462559	0.023043	45.766076	85.038127	142.581038			0.000000			
46290		-10.583523	0.892143	1.048415	-0.244851	-0.606515	0.077223	43.289503	84.753721	140.236361			0.000000			
46291		-10.950478	1.013237	1.347217	-0.073399	-0.744226	0.263491	41.450824	84.332154	138.432388			0.000000			
46292		-11.446941	1.532067	1.870674	0.007571	-0.938926	0.426926	39.908404	83.759357	136.878159			0.000000			
46293		-11.606709	1.750689	2.093220	-0.152159	-1.235942	0.496569	37.929994	83.024843	134.975158			0.000000			
46294		-12.128212	1.901709	2.599207	-0.241628	-1.645203	0.629434	35.714304	82.048912	132.881148			0.000000			
46295		-12.304188	1.470232	2.739946	-0.464166	-2.083268	0.695136	33.176234	80.834315	130.584438			0.000000			
46296		-11.627588	0.716119	2.124850	-0.528383	-2.428658	0.699225	30.626439	79.436323	128.304766			0.000000			
46297		-12.091787	1.161395	2.602111	-0.215205	-2.710531	0.909830	28.941463	77.824845	126.712870			0.000000			
46298		-12.410628	1.674096	3.286227	-0.310102	-3.034965	0.990904	27.404483	76.019422	125.318481			0.000000			
46299		-12.886271	1.506659	3.736489	-0.537989	-3.532595	0.938745	25.545476	73.963322	123.714129			0.000000			
46300		-13.736000	1.666728	4.620602	-0.547277	-4.250971	1.064714	23.763148	71.491007	122.177354			0.000000			
46301		-14.563753	1.765850	5.589896	-0.586079	-5.192311	1.240648	22.059666	68.469607	120.723222			0.000000			
46302		-13.501819	1.501314	5.097087	-0.716371	-6.087710	1.224996	20.256086	64.959414	119.208397			0.000000			
46303		-12.753300	1.848594	4.556855	-0.632898	-6.982824	1.310713	18.678612	60.932907	117.846293			0.000000			
46304		-11.191863	2.088412	3.462761	-0.819275	-7.640437	1.469068	17.308783	56.505797	116.794837			0.000000			
46305		-9.284985	2.129526	2.426568	-1.185769	-7.789255	1.765989	16.195744	51.937570	116.262137			0.000000			
46306		-8.559359	1.989730	2.574423	-1.512807	-7.755247	2.006098	15.220808	47.345774	116.122090			0.000000			
46307		-7.220829	1.429317	2.922625	-1.859341	-7.494385	1.782639	14.063011	42.931097	115.993174			0.000000			
46308		-5.676059	1.029385	3.675012	-2.019468	-6.983892	1.639349	12.893043	38.818037	115.975601			0.000000			
46309		-5.389602	0.817662	4.790832	-1.634851	-6.356158	1.787888	12.119400	35.039606	116.248008			0.000000			
46310		-5.291112	0.217888	4.661429	-0.690869	-5.751697	1.820035	11.945388	31.596343	116.653515			0.000000			
46311		-4.340340	0.301237	4.759237	0.120736	-5.383921	1.695683	12.193841	28.375812	117.012839			0.000000			
46312		-2.868544	1.274863	5.202255	0.581580	-4.872731	1.706002	12.708217	25.436018	117.414837			0.000000			
46313		-1.481691	2.074835	5.608034	0.871428	-4.165689	1.731745	13.401684	22.886076	117.889937			0.000000			
46314		-0.403632	2.469138	5.712005	0.715806	-3.366765	1.602131	13.987755	20.791608	118.365100			0.000000			
46315		0.025953	2.928517	6.150194	0.338401	-2.523012	1.277711	14.313450	19.209659	118.750928			0.000000			
46316		-0.899636	3.148890	6.822064	0.151499	-1.761007	1.102655	14.523008	18.072105	119.137740			0.000000			
46317		-2.490712	2.817588	7.189259	-0.030699	-1.486265	1.043505	14.623011	17.095678	119.526497			0.000000			
46318		-2.703864	2.558325	7.648684	-0.370718	-1.493449	0.948960	14.504268	16.127717	119.857252			0.000000			
46319		-2.835469	2.330486	8.129771	-0.568114	-1.552314	0.977779	14.270809	15.125214	120.197737			0.000000			
46320		-2.441287	1.780793	8.206870	-0.682165	-1.583386	0.992844	13.966739	14.103637	120.545251			0.000000			
46321		-1.375853	1.268029	8.298724	-0.924976	-1.467895	0.868399	13.507412	13.166849	120.843491			0.000000			
46322		-0.593967	0.863789	8.429001	-1.099821	-1.122480	0.699539	12.932971	12.446189	121.098892			0.000000			
46323		-0.781903	0.397685	8.243062	-0.817680	-0.652044	0.536194	12.513062	12.012294	121.327681			0.000000			
46324		-1.118769	0.161430	8.166328	-0.187140	-0.232727	0.330663	12.439192	11.838337	121.493418			0.000000			
46325		-1.278704	0.716619	8.449677	0.376475	0.113462	0.142466	12.675630	11.882040	121.595518			0.000000			
46326		-2.277108	1.739871	8.845709	0.859584	0.323676	0.096251	13.188691	12.047565	121.698980			0.000000			
46327		-3.731686	2.996776	9.943977	0.978144	0.117164	0.267600	13.785187	12.074959	121.873604			0.000000			
46328		-4.177995	3.818604	10.109574	0.198309	-0.461939	0.445346	13.938056	11.753886	122.068030			0.000000			
46329		-3.324582	3.141430	9.977573	-0.743183	-1.013692	0.495280	13.541131	11.120568	122.214690			0.000000			
46330		-2.240115	2.057985	9.520853	-0.962286	-1.229810	0.476800	13.009759	10.369121	122.326677			0.000000			
46331		-1.056909	1.537279	9.060153	-0.657173	-1.087469	0.406401	12.649872	9.708441	122.422904			0.000000			
46332		-0.469563	1.357909	8.948190	-0.333322	-0.748378	0.309616	12.472336	9.248491	122.509970			0.000000			
46333		-0.443855	1.368326	9.022425	-0.181846	-0.404699	0.173814	12.376456	8.998988	122.564083			0.000000			
46334		-0.720429	1.267832	8.894982	-0.169833	-0.116623	-0.024114	12.274820	8.933839	122.542044			0.000000			
46335		-1.512773	1.601889	8.801108	0.080077	0.087281	-0.092401	12.314740	8.992128	122.506574			0.000000			
46336		-2.783722	2.400490	9.269498	0.491737	0.029383	0.050815	12.601614	8.999454	122.545094			0.000000			
46337		-3.069053	3.126520	9.776386	0.271490	-0.368000	0.158779	12.764312	8.772053	122.594156			0.000000			
46338		-2.352563	2.626625	9.583162	-0.432140	-0.773933	0.224627	12.521001	8.308353	122.629047			0.000000			
46339		-1.611304	1.756239	9.161453	-0.534622	-0.931469	0.255202	12.219293	7.754317	122.663925			0.000000			
46340		-0.769440	1.284792	8.744570	-0.188785	-0.832464	0.234841	12.115109	7.256904	122.701247			0.000000			
46341		-0.090526	1.358803	8.760601	0.104644	-0.576544	0.158562	12.177844	6.913434	122.726774			0.000000			
46342		-0.106202	1.599780	8.821096	0.208396	-0.265764	0.040454	12.295918	6.756900	122.723121			0.000000			
46343		-0.361412	1.791874	8.918455	0.137421	-0.012113	-0.078591	12.369498	6.758041	122.683378			0.000000			
46344		-0.725521	1.937262	8.958546	0.055244	0.164433	-0.181342	12.391260	6.869516	122.607546			0.000000			
46345		-1.157372	2.007173	9.043348	-0.012251	0.258032	-0.174470	12.376424	7.033507	122.547177			0.000000			
46346		-2.018343	2.072176	9.290810	0.049967	0.189315	-0.042761	12.404823	7.141882	122.552552			0.000000			
46347		-2.408647	2.192811	9.680180	0.052070	-0.116932	0.102040	12.440216	7.062122	122.601614			0.000000			
46348		-1.707700	1.876900	9.711965	-0.194249	-0.443530	0.131806	12.331093	6.794890	122.627042			0.000000			
46349		-0.759738	1.538657	9.318405	-0.160235	-0.520464	0.098839	12.238506	6.489925	122.624902			0.000000			
46350		-0.154491	1.833264	9.272670	0.166802	-0.318610	0.068330	12.333789	6.300411	122.630337			0.000000			
46351		-0.158205	2.410937	9.538376	0.255690	-0.079491	0.020683	12.480523	6.251661	122.638147			0.000000			
46352		-0.351789	2.622933	9.705106	0.005948	0.096678	-0.097618	12.479001	6.314997	122.601270			0.000000			
46353		-0.638395	2.341346	9.513101	-0.174047	0.222211	-0.174252	12.371576	6.458869	122.536768			0.000000			
46354		-0.945300	2.280792	9.587252	-0.084294	0.308185	-0.168035	12.316605	6.649125	122.486126			0.000000			
46355		-1.394945	2.425338	9.734805	-0.043551	0.273496	-0.105498	12.288852	6.813086	122.466348			0.000000			
46356		-1.375997	2.214178	9.800121	-0.163645	0.127754	-0.068235	12.192192	6.890099	122.449536			0.000000			
46357		-1.076453	1.831957	9.626061	-0.180191	0.046949	-0.072417	12.085015	6.923157	122.420460			0.000000			
46358		-0.914402	1.787550	9.621444	-0.040181	0.076042	-0.078437	12.057586	6.972369	122.391415			0.000000			
46359		-1.059894	2.188005	9.796018	0.073714	0.123626	-0.060053	12.097742	7.046817	122.378529			0.000000			
46360		-1.316618	2.562719	10.008909	-0.006992	0.099715	-0.045511	12.091909	7.105351	122.370948			0.000000			
46361		-1.484163	2.568702	10.001887	-0.168927	0.044813	-0.046456	11.992845	7.133978	122.356213			0.000000			
46362		-1.458744	2.210295	9.846668	-0.225977	-0.010544	-0.037130	11.860468	7.129687	122.340035			0.000000			
46363		-1.439372	1.936464	9.751512	-0.156100	-0.026271	-0.012567	11.770138	7.114457	122.335948			0.000000			
46364		-1.428900	1.744530	9.642737	-0.024899	-0.050031	0.006525	11.755456	7.082872	122.339813			0.000000			
46365		-1.383577	1.853623	9.584280	0.100219	-0.071553	0.006223	11.812590	7.040085	122.341003			0.000000			
46366		-1.221857	2.055335	9.632328	0.132054	-0.079793	-0.003754	11.886683	6.993015	122.335483			0.000000			
46367		-1.105385	2.157989	9.638888	0.058625	-0.065134	-0.019086	11.918310	6.956830	122.323046			0.000000			
46368		-1.031804	2.014870	9.611696	-0.045254	-0.023332	-0.043776	11.888893	6.946149	122.301601			0.000000			
46369		-1.203480	1.830991	9.619929	-0.101744	0.019746	-0.077676	11.825864	6.964405	122.266168			0.000000			
46370		-1.284980	1.617798	9.597577	-0.154804	0.026479	-0.112317	11.729680	6.989631	122.211883			0.000000			
46371		-1.445244	1.521285	9.499798	-0.109714	0.018824	-0.113885	11.659465	7.011481	122.155806			0.000000			
46372		-1.606717	1.647906	9.515407	-0.030258	-0.029507	-0.084520	11.635727	7.001952	122.110651			0.000000			
46373		-1.567471	1.692325	9.525239	-0.033858	-0.103296	-0.044779	11.611917	6.947298	122.079396			0.000000			
46374		-1.308989	1.751557	9.381106	0.037844	-0.129433	-0.041894	11.628777	6.876749	122.046735			0.000000			
46375		-1.221777	2.022928	9.453287	0.096759	-0.107899	-0.053478	11.679161	6.820593	122.009992			0.000000			
46376		-1.159111	2.252030	9.432904	0.051033	-0.087280	-0.065785	11.702617	6.776508	121.968681			0.000000			
46377		-1.049913	2.090885	9.366253	-0.056210	-0.043611	-0.083443	11.664337	6.759917	121.922503			0.000000			
46378		-1.082779	1.785263	9.242580	-0.040667	0.016706	-0.099857	11.634437	6.778097	121.874087			0.000000			
46379		-1.222602	1.809531	9.282119	0.041874	0.061216	-0.121653	11.651218	6.824693	121.818533			0.000000			
46380		-1.314784	1.936172	9.320336	0.017816	0.053773	-0.135065	11.652903	6.867750	121.754532			0.000000			
46381		-1.355217	1.952668	9.358699	0.006147	0.032548	-0.112449	11.649344	6.897226	121.700833			0.000000			
46382		-1.369716	1.879606	9.394883	-0.011418	-0.007277	-0.084834	11.636776	6.900205	121.658100			0.000000			
46383		-1.238210	1.728868	9.375321	-0.029218	-0.040235	-0.076164	11.614380	6.884663	121.616430			0.000000			
46384		-1.113047	1.696725	9.419607	0.013514	-0.040154	-0.070407	11.616632	6.867506	121.578033			0.000000			
46385		-1.075718	1.757806	9.500134	0.015651	-0.030482	-0.043470	11.622253	6.853656	121.555971			0.000000			
46386		-0.961204	1.679853	9.510447	0.015612	-0.019279	-0.026645	11.628965	6.843168	121.544737			0.000000			
46387		-0.900557	1.778545	9.567552	0.071751	0.016837	-0.049784	11.666903	6.856567	121.524603			0.000000			
46388		-1.029169	2.013263	9.663677	0.086404	0.049054	-0.060552	11.712833	6.888368	121.502185			0.000000			
46389		-1.138447	2.212651	9.731592	0.048138	0.042907	-0.054851	11.737225	6.916946	121.482258			0.000000			
46390		-1.107741	2.130830	9.644658	-0.016714	0.017536	-0.049065	11.724392	6.929743	121.462653			0.000000			
46391		-1.092058	2.060750	9.614164	-0.004845	0.017097	-0.054468	11.718113	6.943767	121.439923			0.000000			
46392		-1.139720	2.181186	9.644755	-0.023628	0.029609	-0.063751	11.700473	6.965038	121.413426			0.000000			
46393		-1.264107	2.152475	9.626602	-0.053529	0.022941	-0.047330	11.666886	6.981468	121.395411			0.000000			
46394		-1.315243	2.200949	9.652778	-0.049856	0.003942	0.002443	11.638389	6.980649	121.403321			0.000000			
46395		-1.300521	1.968398	9.640832	-0.094660	-0.036420	0.002671	11.583871	6.957986	121.406669			0.000000			
46396		-1.184578	1.717954	9.555703	-0.030316	-0.041603	-0.002660	11.565578	6.932200	121.406420			0.000000			
46397		-1.145328	1.892158	9.544167	0.079032	-0.021947	-0.000944	11.610501	6.918081	121.409404			0.000000			
46398		-1.154333	1.980701	9.604489	0.041861	-0.028006	-0.004866	11.633599	6.900181	121.409467			0.000000			
46399		-1.091380	1.847254	9.517655	0.024404	-0.022636	-0.008401	11.646694	6.886517	121.408141			0.000000			
46400		-1.188466	1.958574	9.567682	0.060026	-0.016071	-0.020180	11.679329	6.877088	121.400928			0.000000			
46401		-1.320212	2.074472	9.584777	0.012786	-0.042496	-0.018711	11.684774	6.853461	121.391442			0.000000			
46402		-1.234537	2.034861	9.565614	-0.022132	-0.077821	-0.001784	11.670721	6.807252	121.387410			0.000000			
46403		-1.150530	1.947530	9.472021	-0.027487	-0.087979	0.000169	11.653758	6.755930	121.383301			0.000000			
46404		-1.047489	1.958373	9.444479	-0.009730	-0.068446	0.000422	11.647094	6.714724	121.381631			0.000000			
46405		-1.078281	2.029285	9.459259	0.007234	-0.046274	0.004332	11.650870	6.686303	121.384745			0.000000			
46406		-1.092904	2.009561	9.512743	0.000250	-0.037270	0.008246	11.650862	6.661687	121.391128			0.000000			
46407		-0.978383	1.919596	9.450761	0.003385	-0.026067	-0.007359	11.651952	6.645936	121.389993			0.000000			
46408		-1.070918	1.943971	9.481893	0.054035	0.011697	-0.008309	11.682335	6.650713	121.392728			0.000000			
46409		-1.127924	2.154396	9.572510	0.056460	0.019458	-0.010411	11.714244	6.660826	121.395181			0.000000			
46410		-1.165687	2.139048	9.608502	-0.009182	0.003118	-0.007065	11.708372	6.660643	121.397618			0.000000			
46411		-1.124387	1.980836	9.575389	-0.019181	0.001034	-0.014909	11.696434	6.660934	121.395383			0.000000			
46412		-1.112402	1.997123	9.564155	0.002902	0.011960	-0.024696	11.696451	6.667761	121.388895			0.000000			
46413		-1.190141	2.081646	9.659230	-0.006074	0.013867	-0.026242	11.691452	6.676554	121.381760			0.000000			
46414		-1.253366	2.115646	9.696380	-0.039476	-0.001599	-0.005187	11.668283	6.673508	121.384708			0.000000			
46415		-1.264747	2.027963	9.661632	-0.053622	-0.018883	-0.003717	11.637097	6.661320	121.386480			0.000000			
46416		-1.255055	2.037002	9.693577	-0.057491	-0.031324	-0.000340	11.603523	6.641035	121.388715			0.000000			
46417		-1.203996	1.876923	9.619842	-0.072836	-0.043573	-0.006223	11.560843	6.615297	121.386229			0.000000			
46418		-1.177891	1.772171	9.546031	-0.031338	-0.049211	0.006195	11.542441	6.584224	121.390115			0.000000			
46419		-1.155053	1.769887	9.563061	0.036161	-0.052737	0.009910	11.563101	6.551496	121.395694			0.000000			
46420		-1.116721	1.824454	9.570508	0.077821	-0.049982	0.002980	11.607019	6.520358	121.397656			0.000000			
46421		-1.125562	2.058061	9.583175	0.088435	-0.041505	0.006094	11.657482	6.494362	121.402329			0.000000			
46422		-1.183478	2.166812	9.666431	0.044579	-0.053252	0.020692	11.683432	6.459334	121.413865			0.000000			
46423		-1.105042	2.025436	9.638505	-0.035687	-0.063207	0.010114	11.662771	6.420692	121.418262			0.000000			
46424		-1.028535	1.803312	9.491650	-0.020887	-0.050329	-0.009333	11.649344	6.390783	121.413192			0.000000			
46425		-1.048055	1.892911	9.494738	0.050338	-0.031962	-0.006583	11.677308	6.371592	121.411807			0.000000			
46426		-0.994782	2.031930	9.495748	0.037286	-0.015574	-0.022638	11.696831	6.362730	121.403268			0.000000			
46427		-0.997299	2.088558	9.470044	0.019583	0.005800	-0.029892	11.706201	6.367412	121.393127			0.000000			
46428		-1.090405	2.211762	9.551235	0.015309	0.025800	-0.030476	11.713177	6.382677	121.385001			0.000000			
46429		-1.121846	2.141067	9.571420	-0.044856	0.024417	-0.033263	11.685693	6.398177	121.375142			0.000000			
46430		-1.190793	1.973277	9.509372	-0.027160	0.025235	-0.023385	11.668770	6.412298	121.370944			0.000000			
46431		-1.309320	2.060296	9.613662	0.028624	0.001272	-0.006187	11.684806	6.411675	121.373669			0.000000			
46432		-1.217208	2.005447	9.579053	-0.005649	-0.035999	-0.001843	11.680768	6.388940	121.374487			0.000000			
46433		-1.045474	1.899315	9.451869	0.012574	-0.029651	-0.003849	11.687361	6.370727	121.374922			0.000000			
46434		-1.050036	1.988658	9.470523	0.065141	0.007460	-0.003948	11.724313	6.372618	121.379625			0.000000			
46435		-1.087592	2.063426	9.483794	0.017897	0.013608	-0.017361	11.733665	6.380231	121.377487			0.000000			
46436		-1.106941	2.000459	9.419978	-0.003620	0.019087	-0.033552	11.729513	6.392091	121.366843			0.000000			
46437		-1.107598	1.945327	9.445019	-0.008117	0.032885	-0.040522	11.722767	6.413211	121.353892			0.000000			
46438		-1.219609	1.913674	9.485560	-0.013942	0.028562	-0.037253	11.712584	6.430815	121.342264			0.000000			
46439		-1.247652	1.877389	9.508364	-0.012326	0.005428	-0.027732	11.703857	6.435051	121.333312			0.000000			
46440		-1.220848	1.822113	9.508555	-0.011317	-0.031955	-0.017911	11.695607	6.416451	121.325523			0.000000			
46441		-1.111435	1.817928	9.465697	0.012752	-0.046978	-0.010765	11.701607	6.389338	121.320016			0.000000			
46442		-1.035458	1.921544	9.439169	0.042679	-0.046330	-0.017466	11.724142	6.362623	121.310793			0.000000			
46443		-0.924900	2.021169	9.445028	0.035643	-0.026866	-0.031273	11.742216	6.349176	121.296047			0.000000			
46444		-0.888823	2.041527	9.407595	0.029220	0.014701	-0.040970	11.756366	6.359445	121.280706			0.000000			
46445		-0.955047	2.080093	9.443686	0.029070	0.050787	-0.043773	11.770912	6.390974	121.268029			0.000000			
46446		-1.041855	2.120646	9.463086	0.022339	0.066032	-0.060816	11.780529	6.432362	121.247529			0.000000			
46447		-1.113755	2.123587	9.496348	0.013530	0.062765	-0.045376	11.786241	6.470774	121.235375			0.000000			
46448		-1.179241	2.106565	9.557595	0.016930	0.040111	-0.040347	11.793694	6.495233	121.223382			0.000000			
46449		-1.180206	2.142080	9.559497	0.015229	0.013964	-0.023415	11.801150	6.503707	121.217885			0.000000			
46450		-1.130260	2.189810	9.583277	0.007546	-0.003517	-0.015757	11.804211	6.500817	121.214631			0.000000			
46451		-1.147903	2.169969	9.636546	-0.000427	-0.016347	-0.001301	11.803742	6.489702	121.218049			0.000000			
46452		-1.082867	2.044916	9.622827	-0.009943	-0.027808	0.004601	11.797758	6.470804	121.223423			0.000000			
46453		-0.981762	1.938540	9.572061	0.020577	-0.012882	-0.002385	11.809318	6.461750	121.226643			0.000000			
46454		-1.049492	1.998939	9.580065	0.074261	0.018838	0.001346	11.851991	6.469390	121.235684			0.000000			
46455		-1.099996	2.158910	9.653294	0.053947	0.026604	-0.006628	11.882917	6.482944	121.241180			0.000000			
46456		-1.070059	2.021410	9.633649	-0.009179	0.014394	-0.017648	11.876516	6.490325	121.238982			0.000000			
46457		-1.057671	1.906276	9.528322	0.005682	0.028606	-0.026383	11.878566	6.507314	121.233573			0.000000			
46458		-1.178465	1.994430	9.631601	0.025334	0.028774	-0.015486	11.892271	6.522502	121.234304			0.000000			
46459		-1.172606	2.009339	9.661784	-0.016697	-0.005184	-0.011601	11.881971	6.518796	121.233223			0.000000			
46460		-1.088157	1.937254	9.597678	-0.019484	-0.017981	-0.021353	11.868991	6.508461	121.225091			0.000000			
46461		-1.095708	1.987922	9.614359	0.007792	-0.004258	-0.006675	11.873034	6.504689	121.226897			0.000000			
46462		-1.085977	2.036062	9.647488	-0.024328	-0.003029	-0.006538	11.858428	6.500990	121.228902			0.000000			
46463		-1.097133	1.973290	9.542704	-0.011353	-0.002425	-0.014429	11.851025	6.499145	121.226550			0.000000			
46464		-1.100580	2.005303	9.586967	0.019914	0.002921	0.004956	11.862582	6.497430	121.235747			0.000000			
46465		-1.132784	1.979387	9.509485	-0.000715	-0.003838	0.009923	11.862802	6.491915	121.246970			0.000000			
46466		-1.072092	1.910746	9.469899	0.036748	-0.002304	0.006954	11.884061	6.487032	121.256673			0.000000			
46467		-1.069006	2.049120	9.520958	0.038578	0.010391	-0.001012	11.906272	6.490773	121.263411			0.000000			
46468		-1.098993	2.069015	9.518123	-0.026439	0.018966	-0.012100	11.890397	6.500063	121.264890			0.000000			
46469		-1.109388	1.861948	9.461725	-0.044975	0.027644	-0.021036	11.863700	6.515828	121.262377			0.000000			
46470		-1.148543	1.840676	9.498845	-0.025881	0.024895	-0.020398	11.847693	6.529419	121.259868			0.000000			
46471		-1.173463	1.861041	9.454549	-0.006358	0.011929	-0.013167	11.843378	6.535445	121.259921			0.000000			
46472		-1.139521	1.945655	9.464357	0.029171	0.006802	-0.017985	11.858823	6.538608	121.256629			0.000000			
46473		-1.057451	2.133258	9.472468	0.033609	0.007370	-0.012837	11.877345	6.542045	121.256325			0.000000			
46474		-1.081941	2.134424	9.497345	0.000848	0.009129	-0.010676	11.877064	6.545651	121.257436			0.000000			
46475		-1.066823	2.031959	9.464236	0.007777	0.022306	-0.011970	11.881075	6.557343	121.259401			0.000000			
46476		-1.150804	2.138174	9.530555	0.031647	0.024252	-0.001427	11.899243	6.568336	121.267531			0.000000			
46477		-1.126243	2.086512	9.529992	0.012145	0.010645	-0.003364	11.906171	6.572464	121.272976			0.000000			
46478		-1.059732	2.032544	9.520790	0.025977	0.009520	-0.007769	11.920482	6.575945	121.275776			0.000000			
46479		-1.121932	2.105851	9.559038	0.036492	0.024993	-0.007383	11.941307	6.588576	121.280669			0.000000			
46480		-1.199507	2.126118	9.606434	-0.001627	0.015679	-0.010402	11.939717	6.595821	121.282721			0.000000			
46481		-1.200668	1.935707	9.580398	-0.028255	-0.001607	-0.008580	11.923022	6.593684	121.283770			0.000000			
46482		-1.128334	1.859124	9.599889	0.004518	0.004948	-0.002732	11.925303	6.594005	121.288869			0.000000			
46483		-1.206788	1.956413	9.552113	0.042801	0.012163	-0.001319	11.949946	6.598726	121.295653			0.000000			
46484		-1.229812	2.059398	9.625989	0.016651	-0.003570	0.000077	11.959244	6.593936	121.301319			0.000000			
46485		-1.144022	2.002013	9.633809	-0.002161	-0.005957	-0.010932	11.957247	6.589656	121.300510			0.000000			
46486		-1.217076	1.976955	9.565320	0.006165	-0.007743	-0.010893	11.959768	6.583830	121.299488			0.000000			
46487		-1.181865	1.960569	9.526199	0.002824	-0.018616	-0.007918	11.960637	6.572101	121.298864			0.000000			
46488		-1.081937	1.943770	9.452696	0.033028	-0.007346	-0.016040	11.978223	6.567109	121.294984			0.000000			
46489		-1.082623	2.137337	9.477670	0.070179	0.017554	-0.021896	12.017261	6.577313	121.290799			0.000000			
46490		-1.195421	2.265376	9.540419	0.024942	0.023703	-0.027330	12.029911	6.591072	121.284276			0.000000			
46491		-1.190773	2.089870	9.544854	-0.046422	0.014581	-0.027817	12.001753	6.600312	121.276409			0.000000			
46492		-1.224761	1.948533	9.560948	-0.020010	0.013889	-0.028963	11.988403	6.608761	121.267782			0.000000			
46493		-1.362302	2.014622	9.717625	0.011538	-0.004522	-0.010147	11.994327	6.605204	121.267585			0.000000			
46494		-1.268157	1.958454	9.684351	-0.029119	-0.057833	0.002908	11.976837	6.569662	121.268347			0.000000			
46495		-1.046299	1.830070	9.578231	0.004871	-0.053748	-0.005994	11.978523	6.538053	121.264596			0.000000			
46496		-0.981274	1.987218	9.567109	0.086429	-0.002319	-0.023110	12.026322	6.536722	121.257329			0.000000			
46497		-1.030903	2.270006	9.618980	0.048324	0.027099	-0.034920	12.052116	6.553845	121.246950			0.000000			
46498		-1.054460	2.237264	9.599819	-0.052521	0.029617	-0.043366	12.019433	6.572835	121.232096			0.000000			
46499		-1.090477	2.015534	9.497397	-0.052605	0.036066	-0.049622	11.986606	6.596698	121.214503			0.000000			
46500		-1.169915	2.030644	9.545605	-0.008287	0.027318	-0.039761	11.979456	6.613957	121.201389			0.000000			
46501		-1.158853	2.046848	9.534214	-0.008753	-0.004677	-0.022580	11.972937	6.611760	121.194160			0.000000			
46502		-1.110730	2.047978	9.483675	0.020499	-0.026914	-0.013084	11.983265	6.595450	121.189605			0.000000			
46503		-1.084143	2.150989	9.507315	0.025497	-0.031236	-0.002096	11.997339	6.575927	121.190752			0.000000			
46504		-1.042673	2.204383	9.473049	0.002181	-0.038625	-0.010360	11.997189	6.552730	121.186324			0.000000			
